Dealer_Name,Dealer_Type,Dealer_Address,City,State,Mobile,Email,Domain,Map_Location
"Kun Kia, Arumbakkam",SERVICE,"No.422, Poonamallee High Road,Arumbakkam,",Chennai,Tamil Nadu,7824082874,ccm.arm@kunkia.in,www.kunkiamotors.com,"https://www.google.com/maps/search/13.075151072872817,13.075151072872817,Kun%20Kia,%20Arumbakkam,Arumbakkam,"
"KUN Kia, Ambattur",SERVICE,"No: 69 & 70, South AvenueAmbattur Industrial Estate",Chennai,Tamil Nadu,9500126519,service.manager@kunkia.in,https://kun-kia-ambattur.com,"https://www.google.com/maps/search/13.088583,80.170778,KUN%20Kia,%20Ambattur,Ambattur%20Industrial%20Estate"
"SVM Cars, Porur",SERVICE,"# 223/2, Poonamallee Trunk Road, Kattupakkam,",Chennai,Tamil Nadu,7825874060,servicemgrktp@svmkia.com,https://svm-cars-porur-kia.com,"https://www.google.com/maps/search/13.0444,80.1191,SVM%20Cars,%20Porur,Kattupakkam,"
"VST Central, Mount Road",SERVICE,"No. 57, Bharani Studio Complex, ArcotRd, Saligramam",Chennai,Tamil Nadu,9384877723,servicemanager.chn@vstcentral-kia.in,https://vst-central-mount-road-kia.com,"https://www.google.com/maps/search/13.046932,80.201285,VST%20Central,%20Mount%20Road,ArcotRd,%20Saligramam"
"Pressana Kia, Ramanathapuram",SALES,"SF NO.576, TRICHY MAIN ROADRAMANATHAPURAM",Coimbatore,Tamil Nadu,6384444500,info@pressanakia.in,https://pressana-kia-ramanathapuram.com,"https://www.google.com/maps/search/10.99715,77.00928,Pressana%20Kia,%20Ramanathapuram,RAMANATHAPURAM"
"Pressana Kia CPO,Masakalipalyam",PRE-OWNED CARS,"1548, Hope college, Peelamedu,Avinashi Road",Coimbatore,Tamil Nadu,6384444500,cpomanager@pressanakia.in,https://pressana-kia-ramanathapuram.com,"https://www.google.com/maps/search/11.02694,77.01628,Pressana%20Kia%20CPO,Masakalipalyam,Avinashi%20Road"
"Pressana Kia, Ramanathapuram",SERVICE,"106/2, SOWRIPALAYAM PIRIVURAMANATHAPURAM",Coimbatore,Tamil Nadu,6384444500,info@pressanakia.in,https://pressana-kia-ramanathapuram.com,"https://www.google.com/maps/search/11.00097,77.0016,Pressana%20Kia,%20Ramanathapuram,RAMANATHAPURAM"
"ASJ Cars, Cuddalore",SALES,"No.1389, Mettu Street,Chidambaram Main Road, Kudikkadu,",Cuddalore,Tamil Nadu,6384445015,sm.cud@asjcarskia.com,,"https://www.google.com/maps/search/79.751863,11.684971,ASJ%20Cars,%20Cuddalore,Chidambaram%20Main%20Road,%20Kudikkadu,"
"Pressana Kia, Veerappanpalayam",SALES,"NO.1, CHINNAKADU THOTTAMVEERAPAMPALAYAM",Erode,Tamil Nadu,6384444500,info@pressanakia.in,https://pressana-kia-veerappanpalayam.com,"https://www.google.com/maps/search/11.3273,77.6917,Pressana%20Kia,%20Veerappanpalayam,VEERAPAMPALAYAM"
"Pressana Kia, Veerappanpalayam",SERVICE,"NO.1, CHINNAKADU THOTTAMVEERAPAMPALAYAM",Erode,Tamil Nadu,6384444500,info@pressanakia.in,https://pressana-kia-veerappanpalayam.com,"https://www.google.com/maps/search/11.3273,77.6917,Pressana%20Kia,%20Veerappanpalayam,VEERAPAMPALAYAM"
"SVM Cars, Guduvancherry",SALES,"5/1B, GST Road, Near Zoho,Next To HP Fuel Station, Nandivaram,",Guduvancheri,Tamil Nadu,8939980000,smgdc@svmkia.com,,"https://www.google.com/maps/search/12.831343,80.047023,SVM%20Cars,%20Guduvancherry,Next%20To%20HP%20Fuel%20Station,%20Nandivaram,"
"VST Central, Hosur",SERVICE,"Survey no.42/2A1B,Thorapalli Agragharam, Housur",Hosur,Tamil Nadu,8870243334,servicemanager.hosur@vstcentral-kia.in,,"https://www.google.com/maps/search/12.71736111,77.87469444,VST%20Central,%20Hosur,Thorapalli%20Agragharam,%20Housur"
"Pressana Kia, Karur",SALES,"Sf No: 265/1F, Near Kongu CollegeNh-7 Salem By Pass Road,",Karur,Tamil Nadu,6384444500,info@pressanakia.in,https://pressana-kia-karur.com,"https://www.google.com/maps/search/10.992586,78.060447,Pressana%20Kia,%20Karur,Nh-7%20Salem%20By%20Pass%20Road,"
"Pressana Kia, Karur",SERVICE,"Sf No: 265/1F, Near Kongu CollegeNh-7 Salem By Pass Road,",Karur,Tamil Nadu,6384444500,info@pressanakia.in,https://pressana-kia-karur.com,"https://www.google.com/maps/search/10.992586,78.060447,Pressana%20Kia,%20Karur,Nh-7%20Salem%20By%20Pass%20Road,"
"ARAS Kia, Thiruvayanallur post",SALES,"SURVEY NO.63/6A1B, NH 44, NAGARI,THIRUVALAYANALLUR POST.MADURAI 625221",Madurai,Tamil Nadu,8110000556,sales.mdu@aras-kia.in,https://aras-kia-thiruvayanallur-post.com,"https://www.google.com/maps/search/10.0122,78.01728,ARAS%20Kia,%20Thiruvayanallur%20post,THIRUVALAYANALLUR%20POST.MADURAI%20625221"
"ARAS Kia CPO, Madurai",PRE-OWNED CARS,"63/6A1BThiruvalavayanallur Post, Nagari NH7",Madurai,Tamil Nadu,8110000556,salesmanager.mdu@aras-kia.in,https://aras-kia-thiruvayanallur-post.com,"https://www.google.com/maps/search/10.01271639,78.01744188,ARAS%20Kia%20CPO,%20Madurai,Thiruvalavayanallur%20Post,%20Nagari%20NH7"
"ARAS Kia, Thiruvayanallur post",SERVICE,38.T.P.K road Madurai- 625001,Madurai,Tamil Nadu,8110000632,servicemanager.mdu@aras-kia.in,https://aras-kia-thiruvayanallur-post.com,"https://www.google.com/maps/search/9.91148,78.11216,ARAS%20Kia,%20Thiruvayanallur%20post,Madurai-%20625001"
"Pressana Kia, Namakkal",SALES,SF NO.137/1SALEM MAIN ROAD,Namakkal,Tamil Nadu,6384444500,info@pressanakia.in,https://pressana-kia-namakkal.com,"https://www.google.com/maps/search/11.247965,78.1433514,Pressana%20Kia,%20Namakkal,SALEM%20MAIN%20ROAD"
"Pressana Kia, Namakkal",SERVICE,SF NO.137/1SALEM MAIN ROAD,Namakkal,Tamil Nadu,6384444500,info@pressanakia.in,https://pressana-kia-namakkal.com,"https://www.google.com/maps/search/11.247965,78.1433514,Pressana%20Kia,%20Namakkal,SALEM%20MAIN%20ROAD"
"Pressana Kia, Charring Cross, Ooty",SALES,"No 32, The Garage,Charring Cross, Connor Road, Ooty,",Ooty,Tamil Nadu,6384442063,gmsalesooty@pressanakia.in,,"https://www.google.com/maps/search/11.411336,76.710303,Pressana%20Kia,%20Charring%20Cross,%20Ooty,Charring%20Cross,%20Connor%20Road,%20Ooty,"
"Pressana Kia, Pollachi",SALES,"SF No 121/2A, Next to Sri Kantha Mahal,Pollachi Coimbatore Road,",Pollachi,Tamil Nadu,6384444500,smpol@pressanakia.in,,"https://www.google.com/maps/search/10.6817,77.00519,Pressana%20Kia,%20Pollachi,Pollachi%20Coimbatore%20Road,"
"VST Central, Meyyannur Main Road",SALES,"No: 250/2, Meyyannur Block 1, MeyyannurMain Road, Salem",Salem,Tamil Nadu,8124811113,salescrm.slm@vstcentral-kia.in,https://vst-central-meyyannur-main-road-kia.com,"https://www.google.com/maps/search/11.667629,78.136097,VST%20Central,%20Meyyannur%20Main%20Road,Main%20Road,%20Salem"
"VST Central CPO, Salem",PRE-OWNED CARS,"5-486, Kaatu Kottai Po, Nattamangalam, Kondalampatti,",Salem,Tamil Nadu,7305060894,manimaran.r@vstcentral-kia.in,https://vst-central-meyyannur-main-road-kia.com,"https://www.google.com/maps/search/11.6272726991147%20,78.13912135328309,VST%20Central%20CPO,%20Salem,Nattamangalam,%20Kondalampatti,"
"VST Central, Meyyannur Main Road",SERVICE,"No: 250/2, Meyyannur Block 1, MeyyannurMain Road, Salem",Salem,Tamil Nadu,7550294185,servicemanager.slm@vstcentral-kia.in,https://vst-central-meyyannur-main-road-kia.com,"https://www.google.com/maps/search/11.667629,78.136097,VST%20Central,%20Meyyannur%20Main%20Road,Main%20Road,%20Salem"
"Sree Karpagamoorthy Motors, Trichy Nagai",SALES,"No.187/12A3, Trichy Nagai Highway,Madhakottai Bypass Road, Nanjikottai,",Thanjavur,Tamil Nadu,9150013397,gm@skmmkia.com,https://sree-karpagamoorthy-motors-thanjavur-kia.c,"https://www.google.com/maps/search/10.738901,79.120055,Sree%20Karpagamoorthy%20Motors,%20Trichy%20Nagai,Madhakottai%20Bypass%20Road,%20Nanjikottai,"
"ARAS Kia, Jothipuram",SALES,"No. 1183/3, Kanyakumari roadjothipuram, Konganthanparai Post.",Tirunelveli,Tamil Nadu,8110000722,sales.tnvl@aras-kia.in,https://aras-kia-jothipuram.com,"https://www.google.com/maps/search/8.66218,77.71513,ARAS%20Kia,%20Jothipuram,jothipuram,%20Konganthanparai%20Post."
"ARAS Kia, Jothipuram",SERVICE,"No. 1183/3, Kanyakumari roadjothipuram, Konganthanparai Post.",Tirunelveli,Tamil Nadu,8110000652,servicemanager.tnvl@aras-kia.in,https://aras-kia-jothipuram.com,"https://www.google.com/maps/search/8.66218,77.71513,ARAS%20Kia,%20Jothipuram,jothipuram,%20Konganthanparai%20Post."
"Pressana Kia, Tirupur",SALES,"SF NO.137/1, KARAIPUDURPALLADAM TIRUPPUR MAIN ROAD",Tirupur,Tamil Nadu,6384444500,info@pressanakia.in,https://pressana-kia-tirupur.com,"https://www.google.com/maps/search/11.03564,77.31171,Pressana%20Kia,%20Tirupur,PALLADAM%20TIRUPPUR%20MAIN%20ROAD"
"Pressana Kia, Tirupur",SERVICE,"SF NO.137/1, KARAIPUDURPALLADAM TIRUPPUR MAIN ROAD",Tirupur,Tamil Nadu,6384444500,info@pressanakia.in,https://pressana-kia-tirupur.com,"https://www.google.com/maps/search/11.03564,77.31171,Pressana%20Kia,%20Tirupur,PALLADAM%20TIRUPPUR%20MAIN%20ROAD"
"Sree Karpagamoorthy Motors, Trichy",SALES,"Survey No. 126/6 & 125/2Near Appolo Hospital, Chennai, Bypass Road",Trichy,Tamil Nadu,6384111777,skmmsales.kia@gmail.com,https://sree-karpagamoorthy-motors-trichy-kia.com,"https://www.google.com/maps/search/10.80663,78.71118,Sree%20Karpagamoorthy%20Motors,%20Trichy,Near%20Appolo%20Hospital,%20Chennai,%20Bypass%20Road"
"Sree Karpagamoorthy Motors, Trichy",SERVICE,"Survey No. 126/6 & 125/2Near Appolo Hospital, Chennai, Bypass Road",Trichy,Tamil Nadu,6384111444,servicemanager@skmmkia.com,https://sree-karpagamoorthy-motors-trichy-kia.com,"https://www.google.com/maps/search/10.80663,78.71118,Sree%20Karpagamoorthy%20Motors,%20Trichy,Near%20Appolo%20Hospital,%20Chennai,%20Bypass%20Road"
"VST Central, Gandhi Nagar, Vellore",SERVICE,"No.43, Katpadi Main road,Gandhi Nagar,",Vellore,Tamil Nadu,9384877756,Servicemanager.vlr@vstcentral-kia.in,,"https://www.google.com/maps/search/12.951522,79.136792,VST%20Central,%20Gandhi%20Nagar,%20Vellore,Gandhi%20Nagar,"
"ASJ Cars, Villupuram",SALES,"204/3C, Chennai- Trichy Bye Pass Rd,Near Gingee rd Crossing, Viluppuram,",Villupuram,Tamil Nadu,6384445012,sm.vpm@asjcarskia.com,,"https://www.google.com/maps/search/11.95422,79.477546%20,ASJ%20Cars,%20Villupuram,Near%20Gingee%20rd%20Crossing,%20Viluppuram,"
"Automotive Kia, SD Road",SALES,"Ground floor, NCL Pearl,Beside Rail Nilayam, SD Road,",Hyderabad,Telangana,9738312345,gmsales.kiasec@automoitveml.com,https://www.vihaan-auto-secunderabad-kia.com,"https://www.google.com/maps/search/17.440292,78.508129,Automotive%20Kia,%20SD%20Road,Beside%20Rail%20Nilayam,%20SD%20Road,"
"Automotive Kia, RC Puram",SALES,"SY.NO:93,Mallikarjun Nagar,",Hyderabad,Telangana,6309908117,digitalsales.kiarcp@automotiveml.com,,"https://www.google.com/maps/search/17.513800,78.288400,Automotive%20Kia,%20RC%20Puram,Mallikarjun%20Nagar,"
"Automotive Kia, LB Nagar, Nagole",SALES,"Sy. No. 141-144, Block No 1, Old Village Nagole, Uppal Mandal, LB Nagar Municipality RR Dist 500068",Hyderabad,Telangana,6309908118,crmsales.kiangl@automotiveml.com,https://automotive-kia-lb-nagar-nagole.com,"https://www.google.com/maps/search/17.378107,78.558203,Automotive%20Kia,%20LB%20Nagar,%20Nagole,%20Nagole,%20Uppal%20Mandal,%20LB%20Nagar%20Municipality%20RR%20Dist%20500068"
"Automotive Kia, Kondapur",SALES,"Sy No. 60,71 to 77, Plot No. 14,29,30 & 31,, Kondapur Village, Serilngapally Mandal, Ranga, Reddy Di",Hyderabad,Telangana,6309908117,gmsales.kiaknd@automotiveml.com,https://automotive-kia-kondapur.com,"https://www.google.com/maps/search/17.470322,78.365598,Automotive%20Kia,%20Kondapur,31,,%20Kondapur%20Village,%20Serilngapally%20Mandal,%20Ranga,%20Reddy%20Di"
"Car Kia, Jubilee Hills",SALES,"Plot No. 796, Road No 36, Jubilee Hills, Hyderabad 500033, Telangana",Hyderabad,Telangana,7997720333,enquiry.sales@carkia.in,https://car-kia-jubilee-hills.com,"https://www.google.com/maps/search/17.43454,78.40301,Car%20Kia,%20Jubilee%20Hills,%20Hyderabad%20500033,%20Telangana"
"Car Kia, Gachibowli",SALES,"2/A & 2/B, GF SBRs SIRIRai Durg Panmaktha Village, Gachibowli,",Hyderabad,Telangana,7997704333,agm.gachibowli@carkia.in,https://car-kia-gachibowli.com,"https://www.google.com/maps/search/17.43212,78.399535,%20Car%20Kia,%20Gachibowli,Rai%20Durg%20Panmaktha%20Village,%20Gachibowli,"
"Malik Kia, Kukatpally",SALES,"Ground & 1St Floor,KKR Commercial Complex, Kukatpally Y Junction,",Hyderabad,Telangana,7399346666,gmsales.kp@malikkia.in,,"https://www.google.com/maps/search/17.4751914,78.4233210,Malik%20Kia,%20Kukatpally,KKR%20Commercial%20Complex,%20Kukatpally%20Y%20Junction,"
"Automotive Kia, LB Nagar Circle",PRE-OWNED CARS,"Sy. No. 110/1, 111/1 and 112/1/E, Nagole Village, Uppal",Hyderabad,Telangana,6309908169,heman.p@automotiveml.com,https://automotive-kia-lb-nagar-nagole.com,"https://www.google.com/maps/search/17.374492,78.559124,Automotive%20Kia,%20LB%20Nagar%20Circle,%20Village,%20Uppal"
"Automotive Kia, RC Puram",SERVICE,"Sy No:42,47&48 Situated at IDA-Phase-1,Bandlaguda Vill. Patancheruvu(M),Sanga Reddy(D),",Hyderabad,Telangana,9154758841,appoint.kiarcpm@automotiveml.com,,"https://www.google.com/maps/search/17.52166667,78.28150000,Automotive%20Kia,%20RC%20Puram,Bandlaguda%20Vill.%20Patancheruvu(M),Sanga%20Reddy(D),"
"Automotive Kia, Madinaguda",SERVICE,"Serilinampally Mandal,Svy No 93 & 94 Part, Madinaguda Village",Hyderabad,Telangana,,crmservice.kiaknd@automotiveml.com,https://automotive-kia-lb-nagar-nagole.com,"https://www.google.com/maps/search/17.4946545,78.3372922,Automotive%20Kia,%20Madinaguda,Svy%20No%2093%20&%2094%20Part,%20Madinaguda%20Village"
"Automotive Kia, LB Nagar, Nagole",SERVICE,"Sy. No. 110/1, 111/1 and 112/1/E, Nagole Village, Uppal",Hyderabad,Telangana,6309908169,heman.p@automotiveml.com,https://automotive-kia-lb-nagar-nagole.com,"https://www.google.com/maps/search/17.374492,78.559124,Automotive%20Kia,%20LB%20Nagar,%20Nagole,%20Village,%20Uppal"
"CAR KIA, Raidurg",SERVICE,"Door No. 7-4,Survey Number 73, Raidurg navakhalsa, Serilingampally Mandal,",Hyderabad,Telangana,7997876333,agmservice@carkia.in,https://car-kia-jubilee-hills.com,"https://www.google.com/maps/search/17.4217,78.3831,CAR%20KIA,%20Raidurg,Raidurg%20navakhalsa,%20Serilingampally%20Mandal,"
"CAR KIA, Rangareddy",SERVICE,"Door No 3-161, Attapur, Rajendranagar mandal, Rangareddy,",Hyderabad,Telangana,,gmservice@carkia.in,https://car-kia-jubilee-hills.com,"https://www.google.com/maps/search/17.375183,78.42806,CAR%20KIA,%20Rangareddy,Rajendranagar%20mandal,%20Rangareddy,"
"Car Kia, Jubilee Hills",SERVICE,"Survey No. 224, Opp Bombay stock exchange, Vaattinagullapalli,",Hyderabad,Telangana,7997876333,agmservice@carkia.in,https://car-kia-jubilee-hills.com,"https://www.google.com/maps/search/17.42314,78.32806,Car%20Kia,%20Jubilee%20Hills,Opp%20Bombay%20stock%20exchange,%20Vaattinagullapalli,"
"Malik Kia, Kukatpally",SERVICE,"H.No. 12-6/36/4/3,P No. 4 & 3 Part Kukatpally,",Hyderabad,Telangana,7995999379,gmservice@malikkia.in,,"https://www.google.com/maps/search/17.47416,78.42397,Malik%20Kia,%20Kukatpally,P%20No.%204%20&%203%20Part%20Kukatpally,"
"Malik Kia, N Gardens - Kukatpally",SERVICE,"D.No. 5-5-33/22/E,N Gardens, Behind Metro Cash And Carry Kukatpally,",Hyderabad,Telangana,7995999379,gmservice@malikkia.in,,"https://www.google.com/maps/search/17.4806140,78.4225270,Malik%20Kia,%20N%20Gardens%20-%20Kukatpally,N%20Gardens,%20Behind%20Metro%20Cash%20And%20Carry%20Kukatpally,"
"Automotive Kia, Wyra Road, Khammam",SALES,"Sy. No. 89, Velugumatla Village,Gopalapuram, Khammam Urban, Khammam",KHAMMAM,Telangana,9704111425,smsales.kia@automotiveml.com,,"https://www.google.com/maps/search/17.24103872,80.19369046,Automotive%20Kia,%20Wyra%20Road,%20Khammam,Gopalapuram,%20Khammam%20Urban,%20Khammam"
"Automotive Kia, Wyra Road, Khammam",SERVICE,"Sy. No. 89, Velugumatla Village,Gopalapuram, Khammam Urban, Khammam,",KHAMMAM,Telangana,6309908177,servicemanager.kiakhm@automotiveml.com,,"https://www.google.com/maps/search/17.2413593,80.1934361,Automotive%20Kia,%20Wyra%20Road,%20Khammam,Gopalapuram,%20Khammam%20Urban,%20Khammam,"
"Malik Kia, Rampur",SALES,S No. 766/B & 766/DM No.8-6-316/1/2,Karimnagar,Telangana,8019770555,gmsales.knr@malikkia.in,https://malik-kia-rampur.com,"https://www.google.com/maps/search/18.411542,79.138463,Malik%20Kia,%20Rampur,M%20No.8-6-316/1/2"
"Malik Kia, Rampur",SERVICE,S No. 766/B & 766/DM No.8-6-316/1/2,Karimnagar,Telangana,,,https://malik-kia-rampur.com,"https://www.google.com/maps/search/18.411542,79.138463,Malik%20Kia,%20Rampur,M%20No.8-6-316/1/2"
"Automotive Kia, Mahbubnagar",SALES,"Sy.No 174/A ,Hyderabad Road,Appannapally Village,",Mahbubnagar,Telangana,6309908110,service.kiambnr@automotiveml.com,https://automotive-kia-mahbubnagar.com,"https://www.google.com/maps/search/16.762320,78.069083,Automotive%20Kia,%20Mahbubnagar,Appannapally%20Village,"
"Automotive Kia, Mahbubnagar",SERVICE,"Sy.No 174/A ,Hyderabad Road,Appannapally Village,",Mahbubnagar,Telangana,6309908186,service.kiambnr@automotiveml.com,https://automotive-kia-mahbubnagar.com,"https://www.google.com/maps/search/16.762320,78.069083,Automotive%20Kia,%20Mahbubnagar,Appannapally%20Village,"
"Automotive Kia, Nalgonda",SALES,"Marriguda By-Pass Near Nrs Garden,Nalgonda 508001",Nalgonda,Telangana,6309908183,service.kianlg@automotiveml.com,https://automotive-kia-nalgonda.com,"https://www.google.com/maps/search/17.093873,79.253345,Automotive%20Kia,%20Nalgonda,Nalgonda%20508001"
"Automotive Kia, Nalgonda",SERVICE,"Marriguda By-Pass Near Nrs Garden,Nalgonda 508001",Nalgonda,Telangana,6309908176,service.kianlg@automotiveml.com,https://automotive-kia-nalgonda.com,"https://www.google.com/maps/search/17.093873,79.253345,Automotive%20Kia,%20Nalgonda,Nalgonda%20508001"
"Sunrise Kia, Nizamabad",SALES,"G.P. No. 3-108/75/32,Village Bardipur, Mandal Dichpally,",Nizamabad,Telangana,7995999841,gmservice@sunrisekia.in,,"https://www.google.com/maps/search/18.63517,78.17690,Sunrise%20Kia,%20Nizamabad,Village%20Bardipur,%20Mandal%20Dichpally,"
"Sunrise Kia, Nizamabad",SERVICE,"G.P. No. 3-108/75/32,Village Bardipur, Mandal Dichpally,",Nizamabad,Telangana,7995939993,gmservice@sunrisekia.in,,"https://www.google.com/maps/search/18.63517,78.17690,Sunrise%20Kia,%20Nizamabad,Village%20Bardipur,%20Mandal%20Dichpally,"
"Car Kia, Bowenpally",SALES,"Sree Balaji Arcade, Sy.No.33(Part),GLR Sy.No.505, Opp: MMR Gardens,",Secunderabad,Telangana,9866972444,gmsales@carkia.in,,"https://www.google.com/maps/search/17.479611,78.473111,Car%20Kia,%20Bowenpally,GLR%20Sy.No.505,%20Opp:%20MMR%20Gardens,"
"Malik Kia, Rangampet",SALES,"15-1-318, KMC RoadOld Ramakrishna Theatre",Warangal,Telangana,9121601111,ceo@malikkia.in,https://malik-kia-rangampet.com,"https://www.google.com/maps/search/17.998222,79.587111,Malik%20Kia,%20Rangampet,Old%20Ramakrishna%20Theatre"
"Malik Kia, Rangampet",SERVICE,"15-1-318, KMC RoadOld Ramakrishna Theatre",Warangal,Telangana,,,https://malik-kia-rangampet.com,"https://www.google.com/maps/search/17.998222,79.587111,Malik%20Kia,%20Rangampet,Old%20Ramakrishna%20Theatre"
"NRL Kia, Agra",SALES,"164, Nehru Nagar, Bye Pass Road, Agra,",Agra,Uttar Pradesh,7217040010,gmsales.agra@nrlkia.com,,"https://www.google.com/maps/search/27.2088856,78.0094961,NRL%20Kia,%20Agra,%20Bye%20Pass%20Road,%20Agra,"
"Prem Wheels, Sikandra-Mathura Road",SALES,"Khasra No. 26Lakhanpur, Sikandra-Mathura Road",Agra,Uttar Pradesh,7617599999,contactus@premkia.com,https://prem-wheels-sikandra-mathura-road-kia.com,"https://www.google.com/maps/search/27.221280,77.926400,Prem%20Wheels,%20Sikandra-Mathura%20Road,Lakhanpur,%20Sikandra-Mathura%20Road"
"Prem Wheels, Sikandra-Mathura Road",SERVICE,"Khasra No. 26Lakhanpur, Sikandra-Mathura Road",Agra,Uttar Pradesh,8077745495,service.agra@premkia.com,https://prem-wheels-sikandra-mathura-road-kia.com,"https://www.google.com/maps/search/27.22128,77.9264,Prem%20Wheels,%20Sikandra-Mathura%20Road,Lakhanpur,%20Sikandra-Mathura%20Road"
"Prem Wheels, Aligarh",SALES,"Bhukrawali,Tehsil Kol,Khasra No 12B, Vill Sikandarpur,",Aligarh,Uttar Pradesh,7302980375,gmsalesaligarh@premkia.com,https://prem-wheels-aligarh-kia.com/,"https://www.google.com/maps/search/27.928564,78.026682,Prem%20Wheels,%20Aligarh,Khasra%20No%2012B,%20Vill%20Sikandarpur,"
"Adyant Automovers, Stanley road",SALES,"129/134/135/1 Stanley Road, Allahabad",Allahabad,Uttar Pradesh,07290070425,gmsales@adyantkia.in,https://adyant-automovers-stanley-road-kia.com,"https://www.google.com/maps/search/25.46579,81.84374,Adyant%20Automovers,%20Stanley%20road,%20Stanley%20Road,%20Allahabad"
"Adyant Automovers, Stanley road",SERVICE,"Araji No-198 Dhanua, Block-Chaka, Naini Allahabad, Uttar Pradesh-211008",Allahabad,Uttar Pradesh,6391500070,service@adyantkia.in,https://adyant-automovers-stanley-road-kia.com,"https://www.google.com/maps/search/25.3695,81.83444,Adyant%20Automovers,%20Stanley%20road,Allahabad,%20Uttar%20Pradesh-211008"
"Empire Kia, Azamgarh",SALES,"Plot No 174,Chakkhairullah, Azamgarh-Varanasi Road,",Azamgarh,Uttar Pradesh,9651250919,sales@empirekia.in,,"https://www.google.com/maps/search/26.0195423,83.1355039,Empire%20Kia,%20Azamgarh,Chakkhairullah,%20Azamgarh-Varanasi%20Road,"
"Empire Kia, Azamgarh",SERVICE,"Plot No 174,Chakkhairullah, Azamgarh-Varanasi Road,",Azamgarh,Uttar Pradesh,9120207222,service@empirekia.in,,"https://www.google.com/maps/search/26.005127,83.120250,Empire%20Kia,%20Azamgarh,Chakkhairullah,%20Azamgarh-Varanasi%20Road,"
"Smart City, CB Ganj",SALES,"4,5 KM Rampur Delhi Road C.B GanjBareilly, Uttar Pradesh-243001",Bareilly,Uttar Pradesh,9105678001,sales.bareilly@ambay-kia.com,https://smart-city-cb-ganj-kia.com,"https://www.google.com/maps/search/28.38415,79.38463,Smart%20City,%20CB%20Ganj,Bareilly,%20Uttar%20Pradesh-243001"
"Smart City, CB Ganj",SERVICE,"4,5 KM Rampur Delhi Road C.B GanjBareilly, Uttar Pradesh-243001",Bareilly,Uttar Pradesh,8937075000,service.bareilly@ambay-kia.com,https://smart-city-cb-ganj-kia.com,"https://www.google.com/maps/search/28.38415,79.38463,Smart%20City,%20CB%20Ganj,Bareilly,%20Uttar%20Pradesh-243001"
"Virendra Kia, Etawah",SALES,"Khasra No. 10-70, Khatoni No 140,Chaturvedi Nagar, Pakka Bagh,",Etawah,Uttar Pradesh,9520987005,gmsales@virendrakia.net,https://virendra-kia-etawah.com,"https://www.google.com/maps/search/26.767301,26.767301,Virendra%20Kia,%20Etawah,Chaturvedi%20Nagar,%20Pakka%20Bagh,"
"Virendra Kia, Etawah",SERVICE,"Khasra No. 10-70, Khatoni No 140,Chaturvedi Nagar, Pakka Bagh,",Etawah,Uttar Pradesh,9520987001,,https://virendra-kia-etawah.com,"https://www.google.com/maps/search/26.767301,79.038762,Virendra%20Kia,%20Etawah,Chaturvedi%20Nagar,%20Pakka%20Bagh,"
"Balaji Motors, Faizabad",SALES,"K No 189, 187/1003, Faizabad-Lucknow Byp Near RKBK Petrol Pump,",Faizabad,Uttar Pradesh,9119803443,gmsalesfzd@balajikia.in,,"https://www.google.com/maps/search/26.76932813,82.10397063504071,Balaji%20Motors,%20Faizabad,%20Near%20RKBK%20Petrol%20Pump,"
"ASB Automobiles, Sahibabad",SALES,"40A/17, 4 Industrial Area, Main Link Road, Near Euro Road, Sahibabad",Ghaziabad,Uttar Pradesh,8505935555,kia.gzb@asbkia.in,https://asb-automobiles-sahibabad-kia.com,"https://www.google.com/maps/search/28.6585104,77.3513002,ASB%20Automobiles,%20Sahibabad,d,%20Near%20Euro%20Road,%20Sahibabad"
"ASB Automobiles, Delhi Meerut Road",SALES,"Plot No. C-1/2, Meerut Road, Sector 22, Industrial Area, Ghaziabad",Ghaziabad,Uttar Pradesh,8505815555,kia.gzb@asbkia.in,https://asb-automobiles-delhi-meerut-road-kia.com,"https://www.google.com/maps/search/28.7034447,77.4506468,ASB%20Automobiles,%20Delhi%20Meerut%20Road,Industrial%20Area,%20Ghaziabad"
"ASB Automobiles, Lohia Nagar",PRE-OWNED CARS,C-15Lohia Nagar Ghaziabad,Ghaziabad,Uttar Pradesh,8505815555,agm@asbkia.in,https://asb-automobiles-delhi-meerut-road-kia.com,"https://www.google.com/maps/search/28.676,77.4290277,ASB%20Automobiles,%20Lohia%20Nagar,Lohia%20Nagar%20Ghaziabad"
"ASB KIA, Sahibabad",SERVICE,"Industrial Area Sahibabad54/18 & 54/17 Site 4,",Ghaziabad,Uttar Pradesh,,,https://asb-automobiles-delhi-meerut-road-kia.com,"https://www.google.com/maps/search/28.6658250,77.3443790,ASB%20KIA,%20Sahibabad,54/18%20&%2054/17%20Site%204,"
"ASB Automobiles, Delhi Meerut Road",SERVICE,"Meerut Road, Sector 22, Industrial Area, Ghaziabad",Ghaziabad,Uttar Pradesh,8505815555,service.gzb@asbkia.in,https://asb-automobiles-delhi-meerut-road-kia.com,"https://www.google.com/maps/search/28.7034447,77.4506468,ASB%20Automobiles,%20Delhi%20Meerut%20Road,Meerut%20Road,%20Sector%2022,%20Industrial%20Area,%20Ghaziabad"
